sample_id,run_id_if_available,main_true,main_pred,turn_true,turn_pred,theta_true_deg,theta_pred_deg,theta_abs_err_deg,is_main_error,is_turn_error,is_transition_window,is_stall,is_slope,is_flat,is_theta_edge,is_flat_peak,main_conf,turn_conf,theta_error_rank,input_feature_stats
test_02639,12,2,2,0,1,-4.5,-4.34382247924805,0.156177520751953,false,true,false,false,true,false,false,false,0.999980249678091,0.644928260768201,3131,"{""gyro_z_mean"":-1.1650528935715556,""gyro_z_rms"":1.1981585580889205,""I_sum_mean"":-1.9031078815460205,""I_sum_rms"":1.9031078815460205,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.06184592215868179,""v_hat_rms"":0.06579697702793176,""kappa_proxy_mean"":-1.2007082873024046,""kappa_proxy_rms"":1.2756391979650585,""drive_load_proxy_mean"":-0.151732643134892,""drive_load_proxy_rms"":0.17037076420158953,""yaw_consistency_error_mean"":1.4177305377088487,""yaw_consistency_error_rms"":1.5182786888424655}"
test_02990,12,2,2,0,-1,3.49999976158142,3.65598368644714,0.155983924865723,false,true,false,false,true,false,false,false,0.999863052925956,0.995456100830081,3132,"{""gyro_z_mean"":0.5533444385509938,""gyro_z_rms"":0.559615862513216,""I_sum_mean"":0.3107217733631842,""I_sum_rms"":0.3906212149169161,""I_diff_abs_mean"":-0.2576892846436678,""I_diff_abs_rms"":0.6436310577163452,""v_hat_mean"":0.959550307597965,""v_hat_rms"":0.9595729749105599,""kappa_proxy_mean"":0.2966274954378605,""kappa_proxy_rms"":0.29683513856128957,""drive_load_proxy_mean"":0.4539522700360976,""drive_load_proxy_rms"":1.05155409809932,""yaw_consistency_error_mean"":-0.5343459371943027,""yaw_consistency_error_rms"":0.5383028897369152}"
test_02609,12,2,2,0,-1,-9.49999904632568,-9.34415912628174,0.155839920043945,false,true,false,false,true,false,true,false,0.999984793848639,0.863414825517471,3133,"{""gyro_z_mean"":0.09298591429251246,""gyro_z_rms"":0.09510688193656767,""I_sum_mean"":0.3075780130457133,""I_sum_rms"":0.30758891044898135,""I_diff_abs_mean"":1.1046309443190694,""I_diff_abs_rms"":1.1053716441262622,""v_hat_mean"":-0.5633890931494534,""v_hat_rms"":0.563390866946963,""kappa_proxy_mean"":-0.6016427290160209,""kappa_proxy_rms"":0.6115736202107286,""drive_load_proxy_mean"":-1.0867192894220352,""drive_load_proxy_rms"":1.0871278412816014,""yaw_consistency_error_mean"":-0.08603631312143989,""yaw_consistency_error_rms"":0.08913179053815744}"
test_01421,12,0,0,0,-1,-1.5,-1.34476184844971,0.155238151550293,false,true,false,false,true,true,false,false,0.999571272313563,0.907796229630006,3134,"{""gyro_z_mean"":-4.557071264833212,""gyro_z_rms"":4.559072022540852,""I_sum_mean"":0.9991793036460876,""I_sum_rms"":0.9991793036460876,""I_diff_abs_mean"":2.1149027347564697,""I_diff_abs_rms"":2.1149027347564697,""v_hat_mean"":0.6586493228096515,""v_hat_rms"":0.6694522290684235,""kappa_proxy_mean"":-1.8780705351382494,""kappa_proxy_rms"":1.8841057114642614,""drive_load_proxy_mean"":-1.2659449987113476,""drive_load_proxy_rms"":1.2659544620150736,""yaw_consistency_error_mean"":4.980800613760948,""yaw_consistency_error_rms"":4.981149111958186}"
test_03433,9,2,2,0,1,9.49999904632568,9.34546089172363,0.154538154602051,false,true,true,false,true,false,true,false,0.999987104622085,0.665365269239371,3135,"{""gyro_z_mean"":0.7508017928339541,""gyro_z_rms"":0.7523995525032184,""I_sum_mean"":1.0579714579507709,""I_sum_rms"":1.0580539309756325,""I_diff_abs_mean"":0.7239759364165366,""I_diff_abs_rms"":0.7255057497765435,""v_hat_mean"":-0.4595964921172708,""v_hat_rms"":0.46127218708428946,""kappa_proxy_mean"":1.430814342573285,""kappa_proxy_rms"":1.434150455543002,""drive_load_proxy_mean"":1.339316101744771,""drive_load_proxy_rms"":1.3404666028841172,""yaw_consistency_error_mean"":-0.7583304070867598,""yaw_consistency_error_rms"":0.759947709509987}"
test_03394,2,2,2,0,-1,-3.49999976158142,-3.65386295318604,0.153863191604614,false,true,false,false,true,false,false,false,0.99998595479206,0.575523642687958,3136,"{""gyro_z_mean"":-5.022888112813234,""gyro_z_rms"":5.023163881521703,""I_sum_mean"":0.9991793036460876,""I_sum_rms"":0.9991793036460876,""I_diff_abs_mean"":2.1149027347564697,""I_diff_abs_rms"":2.1149027347564697,""v_hat_mean"":1.2806070102378726,""v_hat_rms"":1.2858854435835396,""kappa_proxy_mean"":-1.297799269668758,""kappa_proxy_rms"":1.3003488342511103,""drive_load_proxy_mean"":-1.3969511082395911,""drive_load_proxy_rms"":1.399154194283301,""yaw_consistency_error_mean"":5.1758501417934895,""yaw_consistency_error_rms"":5.175869081224991}"
test_01701,54,2,2,-1,-1,6.75,6.90382146835327,0.153821468353271,false,false,false,false,true,false,false,false,0.999908878779627,0.92262889491286,3137,"{""gyro_z_mean"":-0.2214908831520006,""gyro_z_rms"":0.2223179343951958,""I_sum_mean"":0.2453132411756087,""I_sum_rms"":0.28194007648065467,""I_diff_abs_mean"":-1.2238418561173603,""I_diff_abs_rms"":1.252066317127086,""v_hat_mean"":-0.527296254877001,""v_hat_rms"":0.5272970687008435,""kappa_proxy_mean"":-1.612043577246368,""kappa_proxy_rms"":1.6140632550317875,""drive_load_proxy_mean"":0.675635480787605,""drive_load_proxy_rms"":0.6789563697822026,""yaw_consistency_error_mean"":0.26950975123327225,""yaw_consistency_error_rms"":0.27086667332772224}"
test_02816,3,2,2,-1,-1,3.49999976158142,3.34695267677307,0.15304708480835,false,false,false,false,true,false,false,false,0.992385739565251,0.797288345273391,3138,"{""gyro_z_mean"":-0.288399116252549,""gyro_z_rms"":0.2943522007423653,""I_sum_mean"":0.7502392432652414,""I_sum_rms"":0.7504626120831303,""I_diff_abs_mean"":-0.8683979636989534,""I_diff_abs_rms"":0.8687876914264167,""v_hat_mean"":-0.07671826383830194,""v_hat_rms"":0.10480503364886451,""kappa_proxy_mean"":-0.338184320833534,""kappa_proxy_rms"":0.36067458292305327,""drive_load_proxy_mean"":0.9349154909141362,""drive_load_proxy_rms"":0.9349652563376346,""yaw_consistency_error_mean"":0.34245073155034333,""yaw_consistency_error_rms"":0.3492820757134486}"
test_00971,9,2,2,-1,0,9.38372230529785,9.23145961761475,0.152262687683105,false,true,false,false,true,false,true,false,0.999967617880752,0.539099855653454,3139,"{""gyro_z_mean"":0.08115554266015579,""gyro_z_rms"":0.14659169405965644,""I_sum_mean"":0.2874688961310312,""I_sum_rms"":0.28863101001281877,""I_diff_abs_mean"":0.4793849205598235,""I_diff_abs_rms"":1.4425374984381598,""v_hat_mean"":-0.5368744446896017,""v_hat_rms"":0.5368825558076692,""kappa_proxy_mean"":-0.6170552962794318,""kappa_proxy_rms"":0.7524584713806249,""drive_load_proxy_mean"":0.8642513058148324,""drive_load_proxy_rms"":0.8700047054863277,""yaw_consistency_error_mean"":-0.02505573239068326,""yaw_consistency_error_rms"":0.10921895606525667}"
test_02915,3,2,2,0,0,-9.49999904632568,-9.65156364440918,0.151564598083496,false,false,false,false,true,false,true,false,0.998886471796294,0.995432178451374,3140,"{""gyro_z_mean"":0.2730201780796051,""gyro_z_rms"":0.2730201780796051,""I_sum_mean"":-0.22259942919481546,""I_sum_rms"":0.222738776167176,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.5750052793882787,""v_hat_rms"":0.5750053865728532,""kappa_proxy_mean"":0.2038741260766983,""kappa_proxy_rms"":0.2038741260766983,""drive_load_proxy_mean"":-1.1406769016757607,""drive_load_proxy_rms"":1.140684864173556,""yaw_consistency_error_mean"":-0.25675931572914124,""yaw_consistency_error_rms"":0.25675931572914124}"
test_00547,12,2,2,-1,1,-4.5,-4.65118932723999,0.15118932723999,false,true,false,false,true,false,false,false,0.999999534177104,0.502166476689413,3141,"{""gyro_z_mean"":-1.4900997593067586,""gyro_z_rms"":1.5765412715328684,""I_sum_mean"":-1.6455469588108826,""I_sum_rms"":1.780071984341519,""I_diff_abs_mean"":0.06928992155008018,""I_diff_abs_rms"":0.529618043428442,""v_hat_mean"":0.003280671370021082,""v_hat_rms"":0.03567147657054232,""kappa_proxy_mean"":-1.153324043378234,""kappa_proxy_rms"":1.1929400657961826,""drive_load_proxy_mean"":-0.4378139164764434,""drive_load_proxy_rms"":0.5953440920247363,""yaw_consistency_error_mean"":1.437214273493737,""yaw_consistency_error_rms"":1.5078063901193954}"
test_01841,12,2,2,0,0,-4.49953508377075,-4.34883213043213,0.150702953338623,false,false,true,false,true,false,false,false,0.999998208208866,0.501929820381807,3142,"{""gyro_z_mean"":-4.546838391572237,""gyro_z_rms"":4.548339677966371,""I_sum_mean"":0.9991793036460876,""I_sum_rms"":0.9991793036460876,""I_diff_abs_mean"":2.1149027347564697,""I_diff_abs_rms"":2.1149027347564697,""v_hat_mean"":0.643386188428849,""v_hat_rms"":0.6514458417696743,""kappa_proxy_mean"":-1.9015351766720414,""kappa_proxy_rms"":1.9060885541607147,""drive_load_proxy_mean"":-1.3360296441242099,""drive_load_proxy_rms"":1.3360685204314473,""yaw_consistency_error_mean"":4.999227046966553,""yaw_consistency_error_rms"":4.9994536675592025}"
test_02399,9,2,2,1,1,-8.49999904632568,-8.65063858032227,0.150639533996582,false,false,false,false,true,false,true,false,0.998744726974225,0.629214624005995,3143,"{""gyro_z_mean"":0.39910766016691923,""gyro_z_rms"":0.4007583053852503,""I_sum_mean"":0.3028627352323383,""I_sum_rms"":0.30289862228794623,""I_diff_abs_mean"":-1.3487063264474273,""I_diff_abs_rms"":1.3505803738698756,""v_hat_mean"":-0.5618445249274373,""v_hat_rms"":0.5618447127781716,""kappa_proxy_mean"":0.7356566174421459,""kappa_proxy_rms"":0.7550414004923566,""drive_load_proxy_mean"":-1.0836503468453884,""drive_load_proxy_rms"":1.0848000210116733,""yaw_consistency_error_mean"":-0.3677306172903627,""yaw_consistency_error_rms"":0.36975754828875934}"
test_03107,3,2,2,0,0,2.49999976158142,2.35085439682007,0.149145364761353,false,false,true,false,true,false,false,false,0.994112714702553,0.527982822787675,3144,"{""gyro_z_mean"":-0.02113674492102291,""gyro_z_rms"":0.02394028733505608,""I_sum_mean"":0.6046095658093691,""I_sum_rms"":0.6047462232640988,""I_diff_abs_mean"":-0.6492665694095194,""I_diff_abs_rms"":0.6494770399581672,""v_hat_mean"":0.6804312206804752,""v_hat_rms"":0.6838883717308338,""kappa_proxy_mean"":0.08498079079436138,""kappa_proxy_rms"":0.08565669665237591,""drive_load_proxy_mean"":0.86426871875301,""drive_load_proxy_rms"":0.8642788581904577,""yaw_consistency_error_mean"":0.03915465764293913,""yaw_consistency_error_rms"":0.04094652501282064}"
test_00550,3,2,2,-1,-1,2.49999976158142,2.35111021995544,0.148889541625977,false,false,false,false,true,false,false,false,0.998093018807151,0.780170703873668,3145,"{""gyro_z_mean"":-0.07374994314159267,""gyro_z_rms"":0.07536396697912193,""I_sum_mean"":0.6619462138041854,""I_sum_rms"":0.6621306792053911,""I_diff_abs_mean"":-0.7243783948943019,""I_diff_abs_rms"":0.7246925917016365,""v_hat_mean"":0.4059021270368248,""v_hat_rms"":0.4119866300899182,""kappa_proxy_mean"":0.02699134853060059,""kappa_proxy_rms"":0.0333729822104264,""drive_load_proxy_mean"":0.9015136021189392,""drive_load_proxy_rms"":0.901582342156449,""yaw_consistency_error_mean"":0.09496539266547188,""yaw_consistency_error_rms"":0.09637265996555944}"
test_02270,12,2,2,0,0,5.49999952316284,5.64866304397583,0.148663520812988,false,false,false,false,true,false,false,false,0.999973169334329,0.628513397182075,3146,"{""gyro_z_mean"":-0.11428445274941623,""gyro_z_rms"":0.11502766938732124,""I_sum_mean"":0.7213961505331099,""I_sum_rms"":0.7214983991784498,""I_diff_abs_mean"":-0.7967857755720615,""I_diff_abs_rms"":0.7969686538429951,""v_hat_mean"":0.2079212615499273,""v_hat_rms"":0.21348186380436712,""kappa_proxy_mean"":-0.036059071281670185,""kappa_proxy_rms"":0.041944331181691684,""drive_load_proxy_mean"":1.0313141774386168,""drive_load_proxy_rms"":1.0313391657928404,""yaw_consistency_error_mean"":0.13335031847236678,""yaw_consistency_error_rms"":0.13406850598796352}"
test_02601,3,2,2,-1,-1,3.49999976158142,3.35146737098694,0.148532390594482,false,false,false,false,true,false,false,false,0.99526419308799,0.771478650567199,3147,"{""gyro_z_mean"":-0.26422397093847394,""gyro_z_rms"":0.2699275096836642,""I_sum_mean"":0.7427939027547836,""I_sum_rms"":0.7429218163776521,""I_diff_abs_mean"":-0.8573605297133327,""I_diff_abs_rms"":0.8576419338084811,""v_hat_mean"":-0.04583646672926989,""v_hat_rms"":0.08461980082698849,""kappa_proxy_mean"":-0.2872085941489786,""kappa_proxy_rms"":0.307501551003955,""drive_load_proxy_mean"":0.931222808547318,""drive_load_proxy_rms"":0.931240182328622,""yaw_consistency_error_mean"":0.3142300182953477,""yaw_consistency_error_rms"":0.3208481582486723}"
test_01659,22,2,2,0,1,-9.55000019073486,-9.69850063323975,0.148500442504883,false,true,false,false,true,false,true,false,0.999689478158763,0.664623436157774,3148,"{""gyro_z_mean"":0.35708968015387654,""gyro_z_rms"":0.35708968017801707,""I_sum_mean"":0.29627113114111125,""I_sum_rms"":0.2962714562251868,""I_diff_abs_mean"":-1.4292653454467654,""I_diff_abs_rms"":1.429304141262489,""v_hat_mean"":-0.5878570219501853,""v_hat_rms"":0.5878571440638837,""kappa_proxy_mean"":0.6864332295954227,""kappa_proxy_rms"":0.6864361457401376,""drive_load_proxy_mean"":-1.1421881038695574,""drive_load_proxy_rms"":1.1422105807078151,""yaw_consistency_error_mean"":-0.33907966944389045,""yaw_consistency_error_rms"":0.3390796701485273}"
test_02748,66,2,2,-1,-1,-7.09999942779541,-6.95170021057129,0.148299217224121,false,false,true,false,true,false,false,false,0.985030904435989,0.994880437752327,3149,"{""gyro_z_mean"":0.3304474565666169,""gyro_z_rms"":0.33278438011268674,""I_sum_mean"":-0.42686177394352853,""I_sum_rms"":0.6099941659149494,""I_diff_abs_mean"":-0.4523721050354652,""I_diff_abs_rms"":0.6259719451868693,""v_hat_mean"":-0.5832996433600783,""v_hat_rms"":0.5832996784656085,""kappa_proxy_mean"":0.476465517305769,""kappa_proxy_rms"":0.5221247043062414,""drive_load_proxy_mean"":-0.8860641103237867,""drive_load_proxy_rms"":0.886088444196292,""yaw_consistency_error_mean"":-0.30055749719031155,""yaw_consistency_error_rms"":0.3030070625456886}"
test_02040,9,2,2,-1,-1,5.49999952316284,5.35187816619873,0.148121356964111,false,false,true,false,true,false,false,false,0.999831807701091,0.781969700867974,3150,"{""gyro_z_mean"":-0.20116017304826528,""gyro_z_rms"":0.20198191861322434,""I_sum_mean"":0.7952763475477695,""I_sum_rms"":0.7961436182926275,""I_diff_abs_mean"":-0.9006617162376642,""I_diff_abs_rms"":0.901911198368452,""v_hat_mean"":-0.02486625614278637,""v_hat_rms"":0.06606448069435071,""kappa_proxy_mean"":-0.20002355932956561,""kappa_proxy_rms"":0.20627215691012518,""drive_load_proxy_mean"":1.05172412795946,""drive_load_proxy_rms"":1.053525047146854,""yaw_consistency_error_mean"":0.2273984516505152,""yaw_consistency_error_rms"":0.22803760733744438}"
test_03154,33,2,2,-1,-1,-3.24999976158142,-3.10206770896912,0.147932052612305,false,false,true,false,true,false,false,false,0.999882625979616,0.95468089102155,3151,"{""gyro_z_mean"":0.2130112856877986,""gyro_z_rms"":0.24685046702280383,""I_sum_mean"":-0.06934888911200687,""I_sum_rms"":0.6833920261658345,""I_diff_abs_mean"":-0.2743432029096766,""I_diff_abs_rms"":0.4813039414349628,""v_hat_mean"":-0.5548815494403243,""v_hat_rms"":0.5549002551824296,""kappa_proxy_mean"":-0.13358383136187513,""kappa_proxy_rms"":0.5470932353939563,""drive_load_proxy_mean"":-0.47602507285773754,""drive_load_proxy_rms"":0.5070761016891344,""yaw_consistency_error_mean"":-0.1646657706728547,""yaw_consistency_error_rms"":0.20464710651127213}"
test_02827,12,2,2,1,0,5.49999952316284,5.64785861968994,0.1478590965271,false,true,false,false,true,false,false,false,0.999413904206149,0.932133932553176,3152,"{""gyro_z_mean"":0.618391826748848,""gyro_z_rms"":0.6184251727494905,""I_sum_mean"":0.8952024676837027,""I_sum_rms"":0.8954786952064336,""I_diff_abs_mean"":0.4704733854159713,""I_diff_abs_rms"":0.47147233503339037,""v_hat_mean"":0.10000043775653467,""v_hat_rms"":0.11412806397768852,""kappa_proxy_mean"":0.44663314474746585,""kappa_proxy_rms"":0.4470275701527505,""drive_load_proxy_mean"":1.2983595598489046,""drive_load_proxy_rms"":1.304138147791735,""yaw_consistency_error_mean"":-0.6025898423977196,""yaw_consistency_error_rms"":0.6026127079861688}"
test_01531,12,2,2,0,-1,3.49999976158142,3.35233902931213,0.147660732269287,false,true,false,false,true,false,false,false,0.999957470257194,0.962428222491397,3153,"{""gyro_z_mean"":0.5546626457944512,""gyro_z_rms"":0.5609585856036807,""I_sum_mean"":0.3048588142846711,""I_sum_rms"":0.3915004623358343,""I_diff_abs_mean"":-0.27078853248076484,""I_diff_abs_rms"":0.6663492952032929,""v_hat_mean"":0.9671456576324999,""v_hat_rms"":0.9671686741546732,""kappa_proxy_mean"":0.2954173367470503,""kappa_proxy_rms"":0.2956335706667099,""drive_load_proxy_mean"":0.4159652716771234,""drive_load_proxy_rms"":1.0496026382630512,""yaw_consistency_error_mean"":-0.5295902050565928,""yaw_consistency_error_rms"":0.5337659709896617}"
test_02157,12,2,2,-1,-1,2.49999976158142,2.64760613441467,0.147606372833252,false,false,false,false,true,false,false,false,0.998961167066196,0.999032274966241,3154,"{""gyro_z_mean"":0.5652333665639162,""gyro_z_rms"":0.5717310742341689,""I_sum_mean"":0.2647459722356871,""I_sum_rms"":0.3795030540982766,""I_diff_abs_mean"":-0.3495463855797425,""I_diff_abs_rms"":0.7252338802596484,""v_hat_mean"":0.9633435579016805,""v_hat_rms"":0.9633673568231097,""kappa_proxy_mean"":0.29769665747880936,""kappa_proxy_rms"":0.2978772762519693,""drive_load_proxy_mean"":0.27670110717008356,""drive_load_proxy_rms"":1.0428677635466543,""yaw_consistency_error_mean"":-0.5330279262270778,""yaw_consistency_error_rms"":0.5373214432197511}"
test_01292,12,2,2,1,1,4.5,4.64750528335571,0.147505283355713,false,false,false,false,true,false,false,false,0.99982648065141,0.713401128382707,3155,"{""gyro_z_mean"":0.550351888872683,""gyro_z_rms"":0.5539468111004291,""I_sum_mean"":0.5684097574849147,""I_sum_rms"":0.5907533231024736,""I_diff_abs_mean"":0.029823747448972426,""I_diff_abs_rms"":0.5275492251597086,""v_hat_mean"":0.7560013425536454,""v_hat_rms"":0.7564855689215324,""kappa_proxy_mean"":0.30799131793901324,""kappa_proxy_rms"":0.30827427139980923,""drive_load_proxy_mean"":0.6795816243684385,""drive_load_proxy_rms"":1.0666131913211805,""yaw_consistency_error_mean"":-0.5285041686147451,""yaw_consistency_error_rms"":0.5310760243318806}"
test_00958,56,2,2,0,1,7.59999990463257,7.74677133560181,0.146771430969238,false,true,true,false,true,false,false,false,0.999998028802168,0.846373510989399,3156,"{""gyro_z_mean"":0.6702965726144612,""gyro_z_rms"":0.6732940464900878,""I_sum_mean"":0.8494672441156581,""I_sum_rms"":0.8619556898330925,""I_diff_abs_mean"":0.01559574413113296,""I_diff_abs_rms"":0.8350428628937726,""v_hat_mean"":-0.03867262457470133,""v_hat_rms"":0.0694307599193408,""kappa_proxy_mean"":0.5415272077079862,""kappa_proxy_rms"":0.5432647423566781,""drive_load_proxy_mean"":0.06122188759036362,""drive_load_proxy_rms"":1.3747367217283872,""yaw_consistency_error_mean"":-0.648946279194206,""yaw_consistency_error_rms"":0.6494625578426584}"
test_00475,2,2,2,0,0,7.46487808227539,7.31872510910034,0.146152973175049,false,false,false,false,true,false,false,false,0.99999876970232,0.915363558785899,3157,"{""gyro_z_mean"":-2.31083058193326,""gyro_z_rms"":2.3108305874933954,""I_sum_mean"":2.6825485229492188,""I_sum_rms"":2.6825485229492188,""I_diff_abs_mean"":3.416936159133911,""I_diff_abs_rms"":3.416936159133911,""v_hat_mean"":4.960227098315954,""v_hat_rms"":4.960231325211019,""kappa_proxy_mean"":0.0023308280442506657,""kappa_proxy_rms"":0.0023410622293330973,""drive_load_proxy_mean"":2.364828994497657,""drive_load_proxy_rms"":2.3648294344159533,""yaw_consistency_error_mean"":1.4999715685844421,""yaw_consistency_error_rms"":1.499971576813896}"
test_00574,9,2,2,0,1,-3.49999976158142,-3.6454963684082,0.145496606826782,false,true,false,false,true,false,false,false,0.999938944663739,0.890677480154547,3158,"{""gyro_z_mean"":-0.9146040943451226,""gyro_z_rms"":0.9396812807684521,""I_sum_mean"":-1.9031078815460205,""I_sum_rms"":1.9031078815460205,""I_diff_abs_mean"":-0.12992538511753082,""I_diff_abs_rms"":0.12992538511753082,""v_hat_mean"":-0.07905716821551323,""v_hat_rms"":0.0806977484627208,""kappa_proxy_mean"":-0.9805930573493242,""kappa_proxy_rms"":1.0424055796441591,""drive_load_proxy_mean"":-0.144829910073895,""drive_load_proxy_rms"":0.16104862554984084,""yaw_consistency_error_mean"":1.1149990791454911,""yaw_consistency_error_rms"":1.2023616947604052}"
test_03360,12,0,0,0,0,1.5,1.64535093307495,0.145350933074951,false,false,false,false,true,true,false,false,0.99598445258418,0.570170810128938,3159,"{""gyro_z_mean"":-0.0089669808526196,""gyro_z_rms"":0.06846717806293849,""I_sum_mean"":0.36754856538027525,""I_sum_rms"":0.4428994448605036,""I_diff_abs_mean"":-0.2401934266090393,""I_diff_abs_rms"":0.6800700801925824,""v_hat_mean"":1.0300759957171977,""v_hat_rms"":1.030781601220584,""kappa_proxy_mean"":0.11438521888339892,""kappa_proxy_rms"":0.11497022105361314,""drive_load_proxy_mean"":0.49467256414936855,""drive_load_proxy_rms"":0.9591140964796792,""yaw_consistency_error_mean"":0.022393479126094462,""yaw_consistency_error_rms"":0.06129674504151646}"
test_01210,33,2,2,0,1,-3.24999976158142,-3.39529156684875,0.145291805267334,false,true,true,false,true,false,false,false,0.999838441870321,0.994055126844481,3160,"{""gyro_z_mean"":0.5092774736694992,""gyro_z_rms"":0.5118337334746026,""I_sum_mean"":0.17426863210857846,""I_sum_rms"":0.4531854390952793,""I_diff_abs_mean"":-0.4375410281463701,""I_diff_abs_rms"":0.4793987515481285,""v_hat_mean"":-0.5580801838077605,""v_hat_rms"":0.558087504384616,""kappa_proxy_mean"":1.2028619735501707,""kappa_proxy_rms"":1.2196135959111591,""drive_load_proxy_mean"":-0.4552495898678899,""drive_load_proxy_rms"":0.46557168573448743,""yaw_consistency_error_mean"":-0.4777421560138464,""yaw_consistency_error_rms"":0.48041591278373474}"
test_02763,60,2,2,1,1,9.59999942779541,9.74503517150879,0.145035743713379,false,false,false,false,true,false,true,false,0.999997984629162,0.998306864066777,3161,"{""gyro_z_mean"":0.8655367125757039,""gyro_z_rms"":0.8662791308630745,""I_sum_mean"":0.5252340161241591,""I_sum_rms"":0.5820453770063624,""I_diff_abs_mean"":1.1349289924837649,""I_diff_abs_rms"":1.1553233759991888,""v_hat_mean"":-0.45897769927978516,""v_hat_rms"":0.45942718453037407,""kappa_proxy_mean"":1.7016894984990358,""kappa_proxy_rms"":1.7026355808286673,""drive_load_proxy_mean"":1.0814437759108841,""drive_load_proxy_rms"":1.0941724623954778,""yaw_consistency_error_mean"":-0.8768611205741763,""yaw_consistency_error_rms"":0.8776676958812879}"
test_00757,56,2,2,0,0,7.74999904632568,7.89443111419678,0.144432067871094,false,false,false,false,true,false,false,false,0.999853581479414,0.994557391378019,3162,"{""gyro_z_mean"":-0.23423302679293556,""gyro_z_rms"":0.25450405463354986,""I_sum_mean"":0.5218529345002025,""I_sum_rms"":0.6156821887399987,""I_diff_abs_mean"":-0.5023604293673998,""I_diff_abs_rms"":0.9069619875318772,""v_hat_mean"":-0.47578485892154276,""v_hat_rms"":0.47702801028212294,""kappa_proxy_mean"":-1.1838823915459216,""kappa_proxy_rms"":1.190336798852772,""drive_load_proxy_mean"":0.46826473340479424,""drive_load_proxy_rms"":0.8449615888785054,""yaw_consistency_error_mean"":0.27409446728415787,""yaw_consistency_error_rms"":0.2832847939860901}"
test_00432,56,2,2,0,0,7.74999904632568,7.89344930648804,0.143450260162354,false,false,false,false,true,false,false,false,0.999868822956512,0.620189548183861,3163,"{""gyro_z_mean"":0.5611242910381407,""gyro_z_rms"":0.5794175497253911,""I_sum_mean"":0.4397467498201877,""I_sum_rms"":0.5394075536203162,""I_diff_abs_mean"":1.0727156698703766,""I_diff_abs_rms"":1.0865268025690564,""v_hat_mean"":-0.5084459409117699,""v_hat_rms"":0.5085295557988445,""kappa_proxy_mean"":1.015010957242339,""kappa_proxy_rms"":1.126004319736041,""drive_load_proxy_mean"":0.8561205682344735,""drive_load_proxy_rms"":0.9064313578332343,""yaw_consistency_error_mean"":-0.5002883300185204,""yaw_consistency_error_rms"":0.5301261906845307}"
test_01455,38,0,0,0,-1,-1.24999988079071,-1.10655558109283,0.143444299697876,false,true,true,false,true,true,false,false,0.999994478129454,0.6169740327216,3164,"{""gyro_z_mean"":0.17541673146388348,""gyro_z_rms"":0.22124268934952174,""I_sum_mean"":0.28908822301309556,""I_sum_rms"":0.37366541586880075,""I_diff_abs_mean"":-0.09301074270479148,""I_diff_abs_rms"":0.18906885907881774,""v_hat_mean"":-0.5374046117067337,""v_hat_rms"":0.5374291217166042,""kappa_proxy_mean"":-0.2723400369322917,""kappa_proxy_rms"":0.5526932053319521,""drive_load_proxy_mean"":-0.1934377534344094,""drive_load_proxy_rms"":0.22762511827741305,""yaw_consistency_error_mean"":-0.11937523646884074,""yaw_consistency_error_rms"":0.1684832547054711}"
test_00927,12,0,0,0,-1,-1.5,-1.35711634159088,0.142883658409119,false,true,false,false,true,true,false,false,0.999772111518579,0.640578588687091,3165,"{""gyro_z_mean"":-4.745055504143238,""gyro_z_rms"":4.773781438628897,""I_sum_mean"":0.9991793036460876,""I_sum_rms"":0.9991793036460876,""I_diff_abs_mean"":2.1149027347564697,""I_diff_abs_rms"":2.1149027347564697,""v_hat_mean"":1.3645360032096505,""v_hat_rms"":1.3704296169571564,""kappa_proxy_mean"":-1.1165446939412504,""kappa_proxy_rms"":1.146021646040698,""drive_load_proxy_mean"":-1.730497277341783,""drive_load_proxy_rms"":1.7501628528203514,""yaw_consistency_error_mean"":4.556370111182332,""yaw_consistency_error_rms"":4.646696020795083}"
test_02149,54,2,2,-1,1,6.59999942779541,6.45792531967163,0.142074108123779,false,true,false,false,true,false,false,false,0.999080752742283,0.948332245984205,3166,"{""gyro_z_mean"":0.7916214182041585,""gyro_z_rms"":0.7928421382978332,""I_sum_mean"":0.9389802310615778,""I_sum_rms"":0.9390631839341916,""I_diff_abs_mean"":0.5016603965777904,""I_diff_abs_rms"":0.5018981741283152,""v_hat_mean"":-0.22292341582942754,""v_hat_rms"":0.22977355497792906,""kappa_proxy_mean"":0.8620230541564524,""kappa_proxy_rms"":0.8732687381852702,""drive_load_proxy_mean"":1.1186430854722857,""drive_load_proxy_rms"":1.1186984580181392,""yaw_consistency_error_mean"":-0.808745342772454,""yaw_consistency_error_rms"":0.8103487502004079}"
